index,variable,condition,replicate
3486,10.430277822584326,3,3
3487,13.19335222115555,3,3
3488,9.771599611203673,3,3
3489,10.606193129028927,3,3
3490,6.812492969879408,3,3
3491,13.1747280162122,3,3
3492,10.837443539756102,3,3
3493,12.47481567639274,3,3
3494,9.151297247710874,3,3
3495,13.199963856287544,3,3
3496,12.743752530894596,3,3
3497,12.692502324750857,3,3
3498,15.350004923315904,3,3
3499,9.423604062974809,3,3
3500,11.167196235049738,3,3
3501,11.819077723821756,3,3
3502,11.497818396179586,3,3
3503,8.80900002042169,3,3
3504,10.698394804740865,3,3
3505,10.241406467809378,3,3
3506,8.576787516072462,3,3
3507,8.752729563611878,3,3
3508,10.262789190065098,3,3
3509,10.649453989322089,3,3
3510,10.755095319433764,3,3
3511,7.744541674397414,3,3
3512,8.960995131284466,3,3
3513,3.8531489023515633,3,3
3514,9.544812950065792,3,3
3515,12.26776824589066,3,3
3516,8.629384560101423,3,3
3517,9.877679419417824,3,3
3518,8.63446701491566,3,3
3519,5.406907270106647,3,3
3520,10.97828364887322,3,3
3521,12.716208407850653,3,3
3522,12.40975126983938,3,3
3523,13.852507193143063,3,3
3524,12.856840515052347,3,3
3525,9.07967308570892,3,3
3526,13.580049536970588,3,3
3527,7.884651298541117,3,3
3528,15.016380118231403,3,3
3529,6.524257590099516,3,3
3530,8.839048640201085,3,3
3531,10.824000366797982,3,3
3532,9.20528961874392,3,3
3533,11.95711182361403,3,3
3534,10.84244388285511,3,3
3535,11.717012531439202,3,3
3536,8.155684981150056,3,3
3537,10.70197512054832,3,3
3538,11.706794541278365,3,3
3539,10.189313905723928,3,3
3540,10.131137634617572,3,3
3541,17.713813259614454,3,3
3542,9.887869304916096,3,3
3543,9.241164035906085,3,3
3544,9.806785646054578,3,3
3545,9.910784206335697,3,3
3546,12.649190330431132,3,3
3547,8.397833456508657,3,3
3548,11.913170334201896,3,3
3549,14.92079214070258,3,3
3550,12.586935900167145,3,3
3551,12.195599778971728,3,3
3552,9.142419058113482,3,3
3553,11.615451646119917,3,3
3554,10.19192392343918,3,3
3555,8.399669411578865,3,3
3556,10.362167325568317,3,3
3557,15.506796988812267,3,3
3558,10.438076881238867,3,3
3559,13.311538591746231,3,3
3560,11.091769605477484,3,3
3561,11.043773230912771,3,3
3562,8.428035139584146,3,3
3563,14.494693454460768,3,3
3564,12.086132816814638,3,3
3565,10.245851969639771,3,3
3566,13.404031087536415,3,3
3567,9.501245510928864,3,3
3568,12.432832509880257,3,3
3569,12.121614421398004,3,3
3570,16.789730066188294,3,3
3571,8.202549971626961,3,3
3572,11.898746207599352,3,3
3573,9.415809882497236,3,3
3574,9.380713773441098,3,3
3575,4.976633868946284,3,3
3576,11.264516071293798,3,3
3577,11.324609513248866,3,3
3578,9.743492317352958,3,3
3579,8.992177979375118,3,3
3580,4.93592968486402,3,3
3581,8.981665680105765,3,3
3582,10.402987280823307,3,3
3583,10.01716877625671,3,3
3584,13.39278314768233,3,3
3585,8.890500304992287,3,3
3586,7.692936996323967,3,3
3587,7.30364026499374,3,3
3588,8.045895617098886,3,3
3589,4.299664781164096,3,3
3590,12.323135484866109,3,3
3591,11.12885040223442,3,3
3592,10.252199547884182,3,3
3593,9.486607591701675,3,3
3594,7.794922443663884,3,3
3595,11.26782808196839,3,3
3596,9.282002411605305,3,3
3597,14.4467512738639,3,3
3598,7.173792594805565,3,3
3599,6.210655096327051,3,3
3600,10.632538851675308,3,3
3601,7.026681382737588,3,3
3602,10.482534705128709,3,3
3603,8.309391489295617,3,3
3604,7.542765026650388,3,3
3605,8.903960636442822,3,3
3606,11.23620294973038,3,3
3607,10.838133144742706,3,3
3608,9.354573448114788,3,3
3609,13.465060311688257,3,3
3610,10.926145456907912,3,3
3611,13.835887416892168,3,3
3612,10.123758744078504,3,3
3613,12.957726733812574,3,3
3614,6.114518418357325,3,3
3615,14.33783308729508,3,3
3616,10.0128712074513,3,3
3617,11.591331044071714,3,3
3618,8.252205177714485,3,3
3619,6.225056157529086,3,3
3620,9.68939983599684,3,3
3621,12.068049854962709,3,3
3622,11.73000347469178,3,3
3623,15.390572904722449,3,3
3624,10.040137591040176,3,3
3625,9.346616135405007,3,3
3626,5.714624835824657,3,3
3627,12.29879750709106,3,3
3628,7.45434789367633,3,3
3629,11.024940787762498,3,3
3630,12.969479924365867,3,3
3631,8.16952297751319,3,3
3632,11.016890137769424,3,3
3633,6.480562281569018,3,3
3634,7.7945485614611645,3,3
3635,12.481081513634816,3,3
3636,13.698358379600734,3,3
3637,11.582197986794997,3,3
3638,8.537749217569807,3,3
3639,9.18952197311336,3,3
3640,11.955826929133185,3,3
3641,12.483992293405109,3,3
3642,10.27910088294284,3,3
3643,15.834932256370209,3,3
3644,13.527234335036646,3,3
3645,11.479822446753856,3,3
3646,8.948942249195806,3,3
3647,10.665253781644884,3,3
3648,12.053365074374364,3,3
3649,8.21112919838948,3,3
3650,13.151895721300416,3,3
3651,7.970976012306904,3,3
3652,6.13846401922855,3,3
3653,11.38628917396931,3,3
3654,12.40466996225354,3,3
3655,7.458400708427047,3,3
3656,7.112672430540074,3,3
3657,10.917523102036348,3,3
3658,12.892782103908935,3,3
3659,10.694040040692414,3,3
3660,7.290175359844648,3,3
3661,11.97568816777747,3,3
3662,7.001453523742827,3,3
3663,6.396090897336847,3,3
3664,9.44667698029271,3,3
3665,6.243436375207104,3,3
3666,12.642830133536927,3,3
3667,9.29301421886684,3,3
3668,11.133874376916294,3,3
3669,9.19583934461756,3,3
3670,7.312443980195058,3,3
3671,11.24119585253584,3,3
3672,7.107563691602466,3,3
3673,5.468391071547758,3,3
3674,10.766094154390656,3,3
3675,9.833470293640344,3,3
3676,13.237997354777162,3,3
3677,13.082624557259942,3,3
3678,13.189526279064456,3,3
3679,12.107462125817252,3,3
3680,6.482996755081169,3,3
3681,10.51935933978221,3,3
3682,7.821918425074741,3,3
3683,11.444894576923067,3,3
3684,9.382043199180933,3,3
3685,6.683175375651329,3,3
3686,12.925403622334107,3,3
3687,13.864164736976925,3,3
3688,11.612808753319408,3,3
3689,12.04656593517747,3,3
3690,6.592670010617571,3,3
3691,10.65610328139507,3,3
3692,12.071431067149504,3,3
3693,9.461718478740334,3,3
3694,7.050978358882971,3,3
3695,11.97951705003278,3,3
3696,8.678612285796444,3,3
3697,8.453190894486479,3,3
3698,6.235910671933141,3,3
3699,6.398251935258369,3,3
3700,11.80483543587992,3,3
3701,8.878655477808724,3,3
3702,7.936893128501481,3,3
3703,9.140945415806105,3,3
3704,12.543513281114178,3,3
3705,6.82517366366385,3,3
3706,11.781290231625462,3,3
3707,9.7311924945076,3,3
3708,10.675533308466932,3,3
3709,12.429690282119136,3,3
3710,11.182827189101268,3,3
3711,6.148037680045626,3,3
3712,12.84058660100588,3,3
3713,8.91589725793648,3,3
3714,11.288808817941376,3,3
3715,8.278020123599827,3,3
3716,9.035321345414497,3,3
3717,12.001885657352933,3,3
3718,12.095143446028027,3,3
3719,11.04228838990547,3,3
3720,11.136332572435933,3,3
3721,11.61993484928326,3,3
3722,12.296652592754992,3,3
3723,9.660957001489416,3,3
3724,12.18948131846161,3,3
3725,12.693393821774333,3,3
3726,12.533457443602677,3,3
3727,15.69596190119987,3,3
3728,9.977118839431917,3,3
3729,10.511411235701418,3,3
3730,11.898387889530502,3,3
3731,10.428044660561952,3,3
3732,10.90344705781997,3,3
3733,8.838265229465538,3,3
3734,11.016438003810494,3,3
3735,8.624185887618763,3,3
3736,13.379831393048194,3,3
3737,12.104366836360906,3,3
3738,7.831680230800667,3,3
3739,9.99058021677541,3,3
3740,12.433898095079009,3,3
3741,4.876031165488137,3,3
3742,9.858903761829993,3,3
3743,12.43058048559475,3,3
3744,13.60073579443156,3,3
3745,9.32819256471703,3,3
3746,6.673046305860913,3,3
3747,10.308369364406822,3,3
3748,9.989908547551908,3,3
3749,12.227179886638126,3,3
3750,7.467215431811228,3,3
3751,14.076260175866857,3,3
3752,13.629377332748769,3,3
3753,12.786935897332588,3,3
3754,9.108470022676745,3,3
3755,9.814453474258322,3,3
3756,3.9861638015584777,3,3
3757,12.683583176448034,3,3
3758,8.573154199148792,3,3
3759,8.08360870136696,3,3
3760,11.3085216366486,3,3
3761,9.13683232346692,3,3
3762,7.584037982392789,3,3
3763,7.346198070846687,3,3
3764,5.854204144942092,3,3
3765,10.178419023014596,3,3
3766,10.88248214813261,3,3
3767,7.602242785341559,3,3
3768,10.749978648241052,3,3
3769,7.953996157348524,3,3
3770,9.181022217516048,3,3
3771,15.696903942548444,3,3
3772,14.161079096063188,3,3
3773,10.068015607912413,3,3
3774,10.519924428583014,3,3
3775,7.099647434159545,3,3
3776,8.559049033737912,3,3
3777,8.120403667454237,3,3
3778,13.080834761906791,3,3
3779,8.974327151160459,3,3
3780,8.778101217143217,3,3
3781,12.025798080128205,3,3
3782,9.065894170882904,3,3
3783,9.421629156825926,3,3
3784,11.610113154385523,3,3
3785,10.69060610329876,3,3
3786,10.077845049366104,3,3
3787,9.386175701918264,3,3
3788,10.182535570404026,3,3
3789,7.852819051498112,3,3
3790,14.138679533975218,3,3
3791,9.836786477948822,3,3
3792,13.874341497002217,3,3
3793,9.11409113380372,3,3
3794,11.077148161704644,3,3
3795,6.854011932556417,3,3
3796,7.207347309505529,3,3
3797,13.651533765660895,3,3
3798,11.85336463937188,3,3
3799,9.091202398841444,3,3
3800,9.202837422121542,3,3
3801,11.947755301051094,3,3
3802,12.015968781359788,3,3
3803,13.19486616715522,3,3
3804,13.355978476416478,3,3
3805,10.718165423505324,3,3
3806,11.957352838170513,3,3
3807,9.431963969119124,3,3
3808,11.312736118421071,3,3
3809,5.610312362901078,3,3
3810,11.35557983875255,3,3
3811,11.210949969988633,3,3
3812,11.648846775606732,3,3
3813,13.384574441438314,3,3
3814,11.780031631882371,3,3
3815,8.299871031911174,3,3
3816,8.540919164589363,3,3
3817,7.396312533379103,3,3
3818,11.57693782486111,3,3
3819,14.178158696695489,3,3
3820,11.856937042404718,3,3
3821,11.728821097806485,3,3
3822,8.650380013769583,3,3
3823,10.568596226865733,3,3
3824,4.655572633782621,3,3
3825,8.338384782728196,3,3
3826,8.637385317809008,3,3
3827,12.296955470509843,3,3
3828,10.249177630291406,3,3
3829,6.713876160574597,3,3
3830,12.029015999463034,3,3
3831,10.339731607092368,3,3
3832,12.774183003847307,3,3
3833,8.658165379155118,3,3
3834,12.72578021054476,3,3
3835,6.8559749320177374,3,3
3836,11.568401926840052,3,3
3837,13.298891377943011,3,3
3838,10.77523581525642,3,3
3839,11.12658270857981,3,3
3840,9.238336683578565,3,3
3841,13.465734758008711,3,3
3842,14.060711954281311,3,3
3843,11.826348407945575,3,3
3844,9.637903781828484,3,3
3845,9.898612913224971,3,3
3846,7.340650104482889,3,3
3847,9.4125910970177,3,3
3848,9.872753971369043,3,3
3849,9.410208240790125,3,3
3850,12.916744589623658,3,3
3851,10.776551451197816,3,3
3852,9.55597565997758,3,3
3853,13.875748647502004,3,3
3854,11.162940928003234,3,3
3855,11.1169981797732,3,3
3856,8.232340735149219,3,3
3857,10.262291945718156,3,3
3858,8.780277722767309,3,3
3859,6.6422765884320505,3,3
3860,12.87985031620515,3,3
3861,10.642766646791946,3,3
3862,10.056403223646065,3,3
3863,13.929469859969032,3,3
3864,11.606492538860156,3,3
3865,9.658348437969392,3,3
3866,10.896234274412462,3,3
3867,13.37834848570063,3,3
3868,10.21644776197227,3,3
3869,9.565157472730382,3,3
3870,14.445116824434852,3,3
3871,4.566132670920331,3,3
3872,10.228164162222372,3,3
3873,9.609157582547883,3,3
3874,13.123688269822845,3,3
3875,14.27297801163346,3,3
3876,13.646829295657067,3,3
3877,9.443669616339914,3,3
3878,12.992815168905796,3,3
3879,13.457691216795832,3,3
3880,11.546294312348778,3,3
3881,10.792607491457884,3,3
3882,12.67468523012965,3,3
3883,11.076241274195436,3,3
3884,15.061101537397423,3,3
3885,7.475656724609996,3,3
3886,14.182626811624171,3,3
3887,12.111765658998504,3,3
3888,12.591166878971189,3,4
3889,12.676239404345951,3,4
3890,11.53693088381079,3,4
3891,10.074946840682273,3,4
3892,10.07679266904436,3,4
3893,9.232952867696234,3,4
3894,10.644410299912622,3,4
3895,13.567677461358766,3,4
3896,10.812675226468794,3,4
3897,13.019602124149468,3,4
3898,11.587228530256068,3,4
3899,10.74518391112372,3,4
3900,10.218869709827729,3,4
3901,11.133481636644012,3,4
3902,11.127101182398546,3,4
3903,14.657623991092851,3,4
3904,14.841956660048783,3,4
3905,10.596581200717178,3,4
3906,10.154645386382766,3,4
3907,13.26855790373688,3,4
3908,10.81331965403782,3,4
3909,11.439438139884844,3,4
3910,13.987647094085403,3,4
3911,10.74379122352308,3,4
3912,9.510175672414412,3,4
3913,5.529402093216141,3,4
3914,10.626689841059424,3,4
3915,9.413274209805351,3,4
3916,10.702999240260588,3,4
3917,11.972153525013798,3,4
3918,8.116048227561826,3,4
3919,10.050468520632624,3,4
3920,12.86436774026462,3,4
3921,14.42077330286617,3,4
3922,15.36008177644702,3,4
3923,11.44722029441453,3,4
3924,12.470455807225772,3,4
3925,12.647150400084165,3,4
3926,9.266944367429952,3,4
3927,12.911539836169688,3,4
3928,13.649844300783522,3,4
3929,9.498566884639748,3,4
3930,11.37793631252779,3,4
3931,14.188015104479774,3,4
3932,10.625850024483956,3,4
3933,12.42011233684419,3,4
3934,10.452194186395872,3,4
3935,14.77199608305601,3,4
3936,11.764208564341953,3,4
3937,13.904714250211038,3,4
3938,6.596913938708067,3,4
3939,8.493602994663362,3,4
3940,9.181161271523264,3,4
3941,9.45774044569326,3,4
3942,11.429633205182204,3,4
3943,14.016973657146574,3,4
3944,14.262315671914848,3,4
3945,12.968794058597169,3,4
3946,15.305911006148744,3,4
3947,13.127533304530182,3,4
3948,11.419489820144166,3,4
3949,12.241843151690196,3,4
3950,11.654466641080884,3,4
3951,9.231941843225448,3,4
3952,13.17206418108923,3,4
3953,7.980717414812743,3,4
3954,13.070076585638798,3,4
3955,10.559386702231972,3,4
3956,10.127534499917523,3,4
3957,10.830592024302602,3,4
3958,12.732201147251429,3,4
3959,11.258916753889077,3,4
3960,12.38456321946067,3,4
3961,10.795563924508148,3,4
3962,14.71275277386724,3,4
3963,11.68713522381026,3,4
3964,9.875460735359944,3,4
3965,9.254465166825824,3,4
3966,14.597629407934614,3,4
3967,10.843060345231764,3,4
3968,12.504429864520308,3,4
3969,14.107431844928156,3,4
3970,9.854052199370996,3,4
3971,10.355288658738504,3,4
3972,13.01382356022286,3,4
3973,11.291024498839796,3,4
3974,11.049261620836848,3,4
3975,12.001333339297574,3,4
3976,10.979789097453173,3,4
3977,11.385420514505418,3,4
3978,10.985894660044911,3,4
3979,11.571852943297522,3,4
3980,9.117774951065185,3,4
3981,13.910701630081386,3,4
3982,11.837907167558416,3,4
3983,12.137340307821283,3,4
3984,9.38374297166812,3,4
3985,10.571154058114226,3,4
3986,8.932916292799169,3,4
3987,10.343437396227529,3,4
3988,11.90109408597934,3,4
3989,11.280845855297898,3,4
3990,9.076027947256373,3,4
3991,13.112377175259954,3,4
3992,12.77157032230272,3,4
3993,11.250742262608185,3,4
3994,10.418883979956604,3,4
3995,10.759674017492028,3,4
3996,11.932553224430062,3,4
3997,10.708682333381727,3,4
3998,11.23226605850947,3,4
3999,12.346033175979784,3,4
4000,13.79639214967559,3,4
4001,9.612180126108754,3,4
4002,12.320814106275922,3,4
4003,8.872325779513345,3,4
4004,11.588614696278697,3,4
4005,10.451854782521112,3,4
4006,12.796257189615403,3,4
4007,12.140807608969558,3,4
4008,9.371797660345814,3,4
4009,7.985540713573502,3,4
4010,11.02099110073111,3,4
4011,9.98621505294465,3,4
4012,10.66733908664083,3,4
4013,13.029975370068753,3,4
4014,11.150228506611825,3,4
4015,14.510928765697429,3,4
4016,11.310945510730672,3,4
4017,11.15526260302281,3,4
4018,9.540551863466272,3,4
4019,10.123238379714955,3,4
4020,12.599017235471702,3,4
4021,12.907133480974618,3,4
4022,12.441654345886407,3,4
4023,11.92679287163175,3,4
4024,11.247624254418591,3,4
4025,11.498099789860182,3,4
4026,12.19128199646269,3,4
4027,12.43150394138811,3,4
4028,10.05099085293914,3,4
4029,8.5335150667522,3,4
4030,12.2322074791322,3,4
4031,11.685723310857478,3,4
4032,8.961232040936684,3,4
4033,10.498913320251548,3,4
4034,6.1546929666201855,3,4
4035,12.194126584720811,3,4
4036,11.765786277845176,3,4
4037,9.806401973610532,3,4
4038,10.82274779353808,3,4
4039,5.42049160037443,3,4
4040,12.707303415813538,3,4
4041,14.955702752294965,3,4
4042,10.44315308114274,3,4
4043,12.605593544767189,3,4
4044,7.223533241694066,3,4
4045,10.304841678644696,3,4
4046,11.94307012057131,3,4
4047,11.162648915771582,3,4
4048,9.975142733944203,3,4
4049,10.863108309443398,3,4
4050,11.801359277079865,3,4
4051,10.83408664246724,3,4
4052,8.339470086557586,3,4
4053,11.823256971287538,3,4
4054,13.803459104206215,3,4
4055,11.985829466877693,3,4
4056,9.154282324260157,3,4
4057,12.849401959869247,3,4
4058,16.028293090955575,3,4
4059,11.048713614453115,3,4
4060,12.094828417798505,3,4
4061,13.199311869584292,3,4
4062,11.33566468847334,3,4
4063,10.914174695136966,3,4
4064,11.927740970917194,3,4
4065,13.651812670042569,3,4
4066,10.243278581399055,3,4
4067,10.58713241035485,3,4
4068,10.92776695030334,3,4
4069,8.40865378794573,3,4
4070,11.267930087324537,3,4
4071,12.25701532367952,3,4
4072,13.371687356609907,3,4
4073,10.415356888511472,3,4
4074,11.89438172862191,3,4
4075,13.70563480239815,3,4
4076,9.720372531862743,3,4
4077,9.523346819124434,3,4
4078,13.558388833789294,3,4
4079,9.728449214488847,3,4
4080,14.999785908838277,3,4
4081,9.035260826969694,3,4
4082,13.014031351340988,3,4
4083,11.792999519394002,3,4
4084,10.880121375925633,3,4
4085,15.86670041701177,3,4
4086,8.55707147766126,3,4
4087,10.513926753023224,3,4
4088,11.286096504951267,3,4
4089,10.03906023482958,3,4
4090,9.902200505733262,3,4
4091,10.43575084349197,3,4
4092,12.10104115413652,3,4
4093,9.026680565728544,3,4
4094,10.922744776111168,3,4
4095,11.319519027776202,3,4
4096,10.934037134549357,3,4
4097,14.107221961600343,3,4
4098,9.255234303750644,3,4
4099,13.32089372556594,3,4
4100,12.1691964993391,3,4
4101,11.798208983772604,3,4
4102,13.696604646653714,3,4
4103,12.728749448704692,3,4
4104,11.446959926027668,3,4
4105,11.777047379493062,3,4
4106,9.298902100933852,3,4
4107,11.96169539884755,3,4
4108,9.51376730106978,3,4
4109,13.158469180752023,3,4
4110,9.915677813843809,3,4
4111,10.822443905893737,3,4
4112,12.873488229043067,3,4
4113,10.876340576845775,3,4
4114,10.37165196502824,3,4
4115,11.877669716897971,3,4
4116,13.314771020413673,3,4
4117,10.361758183574407,3,4
4118,11.85978091988414,3,4
4119,11.674493313607536,3,4
4120,11.920214677253066,3,4
4121,12.000566289902965,3,4
4122,11.37669392745381,3,4
4123,9.046177619304478,3,4
4124,10.665674933338416,3,4
4125,6.96649212351796,3,4
4126,14.23559577704355,3,4
4127,14.26767203176707,3,4
4128,8.46577781687862,3,4
4129,11.039227761704783,3,4
4130,13.143169020130967,3,4
4131,10.107702088366558,3,4
4132,11.566383771867972,3,4
4133,12.06193422171382,3,4
4134,13.03516555518356,3,4
4135,12.313115130251813,3,4
4136,15.101114494377072,3,4
4137,14.130220327035488,3,4
4138,11.826260686901684,3,4
4139,11.620208979699566,3,4
4140,14.083306608450345,3,4
4141,8.694577558263983,3,4
4142,10.605030628384894,3,4
4143,13.835394983228884,3,4
4144,7.650760030652679,3,4
4145,9.954680057362678,3,4
4146,11.49184244768186,3,4
4147,10.96192530155773,3,4
4148,11.548850679952464,3,4
4149,8.85353736987749,3,4
4150,12.21081882718665,3,4
4151,10.020148984583678,3,4
4152,10.153877403442484,3,4
4153,8.749593094754946,3,4
4154,11.5686408922357,3,4
4155,15.2159317713125,3,4
4156,9.480918941191328,3,4
4157,10.349386430720948,3,4
4158,9.60188752186992,3,4
4159,12.968101528455987,3,4
4160,9.518078239131537,3,4
4161,11.093630567076238,3,4
4162,11.394088974284054,3,4
4163,9.423998801841464,3,4
4164,9.339968141129054,3,4
4165,11.965758977864915,3,4
4166,12.555815268331198,3,4
4167,12.022987281299407,3,4
4168,12.903339412507217,3,4
4169,10.256145508110963,3,4
4170,12.56105648335562,3,4
4171,9.931593942389902,3,4
4172,9.946232035736385,3,4
4173,11.499060009810025,3,4
4174,11.480052543793658,3,4
4175,8.395189867958681,3,4
4176,11.33377753424631,3,4
4177,11.205723945837445,3,4
4178,11.173254670382514,3,4
4179,14.38629116362899,3,4
4180,11.442929176607068,3,4
4181,12.419213709061465,3,4
4182,12.545379449671506,3,4
4183,13.9782407178002,3,4
4184,14.344445041907102,3,4
4185,16.68150166003671,3,4
4186,9.86851675471939,3,4
4187,12.794382148281173,3,4
4188,10.76106958923516,3,4
4189,12.992570692955772,3,4
4190,11.74752517344714,3,4
4191,8.095741758924952,3,4
4192,11.801286034291278,3,4
4193,14.014380170472108,3,4
4194,11.54498215500925,3,4
4195,11.10488297767988,3,4
4196,11.770894179194988,3,4
4197,10.731492963907138,3,4
4198,14.2796830724757,3,4
4199,12.205882293353566,3,4
4200,8.996799727585396,3,4
4201,11.437249045643147,3,4
4202,9.884366252977374,3,4
4203,10.009897687323887,3,4
4204,11.51082140936547,3,4
4205,16.46639987989692,3,4
4206,14.101872457273943,3,4
4207,11.404890051882164,3,4
4208,13.705653885942391,3,4
4209,11.6418156382856,3,4
4210,11.301260672865656,3,4
4211,14.28826597860267,3,4
4212,11.247053995112454,3,4
4213,11.736500428585162,3,4
4214,7.934361255060038,3,4
4215,13.983668877243373,3,4
4216,12.021758939530224,3,4
4217,13.529177115561597,3,4
4218,11.416081763302214,3,4
4219,9.863597137429087,3,4
4220,10.378872145926644,3,4
4221,15.318733591511824,3,4
4222,11.103506074258068,3,4
4223,11.711228174219142,3,4
4224,8.751281065559965,3,4
4225,11.043428500544469,3,4
4226,12.86668468607,3,4
4227,10.610616901320238,3,4
4228,10.85764693286074,3,4
4229,11.288802283210826,3,4
4230,9.230030405800887,3,4
4231,12.907637446344795,3,4
4232,13.383015928030492,3,4
4233,10.44386690762692,3,4
4234,12.60996779444154,3,4
4235,8.784564544196344,3,4
4236,11.42274204997974,3,4
4237,12.838354188019265,3,4
4238,7.075422131458805,3,4
4239,11.288848221617856,3,4
4240,11.146366358922329,3,4
4241,15.57124512254338,3,4
4242,13.810762121673992,3,4
4243,8.019943313674046,3,4
4244,12.206420936033924,3,4
4245,9.167277960265544,3,4
4246,10.115865324968512,3,4
4247,14.422813648562578,3,4
4248,9.040969960531948,3,4
4249,13.273999616113576,3,4
4250,10.898383048076091,3,4
4251,10.654861670375038,3,4
4252,8.731502514632933,3,4
4253,11.253610485413663,3,4
4254,10.396306736344693,3,4
4255,11.944911619109272,3,4
4256,12.3608095848736,3,4
4257,14.36585423978884,3,4
4258,10.487616760378732,3,4
4259,12.703900779325648,3,4
4260,10.932575401890528,3,4
4261,14.60161715244536,3,4
4262,11.482101320123922,3,4
4263,11.088006633919822,3,4
4264,9.71613135509813,3,4
4265,11.82908211910599,3,4
4266,12.701575544507111,3,4
4267,10.117445088121425,3,4
4268,12.527987678575537,3,4
4269,12.272350855864763,3,4
4270,11.337686610907287,3,4
4271,12.529875094692716,3,4
4272,10.17333590827885,3,4
4273,13.033283101842418,3,4
4274,9.441802944537558,3,4
4275,13.143309705546365,3,4
4276,10.0480884984894,3,4
4277,10.213866190694866,3,4
4278,10.47536460638097,3,4
4279,15.300516730686407,3,4
4280,10.446454215628496,3,4
4281,10.731426458425654,3,4
4282,15.804919970396078,3,4
4283,9.631917985813509,3,4
4284,10.301381207831495,3,4
4285,8.178790878794025,3,4
4286,11.862453623405736,3,4
4287,14.972063082892596,3,4
4288,10.457108125974584,3,4
4289,12.502341916551428,3,4
4290,7.4134740040544,3,4
4291,10.12793587434912,3,4
4292,12.353608371514216,3,4
4293,11.190588696425486,3,4
4294,10.683017277311768,3,4
4295,10.51035655840497,3,4
4296,11.26793908706806,3,4
4297,13.93104837137174,3,4
4298,9.34911632043078,3,4
4299,11.342534979154715,3,4
4300,11.434624682707964,3,4
4301,10.359532529832814,3,4
4302,11.285240862678757,3,4
4303,7.928928733580988,3,4
4304,8.915122629945927,3,4
4305,9.925096943287135,3,4
4306,12.433644212472714,3,4
4307,13.049022324386144,3,4
4308,14.346029618526874,3,4
4309,11.313877287303365,3,4
4310,11.835195845980463,3,4
4311,12.05703424222667,3,4
4312,7.440590162237344,3,4
4313,12.246316107014138,3,4
4314,8.629434349309092,3,4
4315,11.36361918356257,3,4
4316,9.670362471007712,3,4
4317,12.970892699911284,3,4
4318,11.129167748832812,3,4
4319,12.405373549574904,3,4
4320,11.411148798631285,3,4
4321,10.185867995604472,3,4
4322,10.501845890116805,3,4
4323,12.276493266044294,3,4
4324,10.990116855233758,3,4
4325,7.999532095443205,3,4
4326,11.57952954428987,3,4
4327,9.33321294457113,3,4
4328,13.406392087921963,3,4
4329,13.45772444527172,3,4
4330,11.091150280027376,3,4
4331,10.35787091774916,3,4
4332,10.137586725910358,3,4
4333,10.048405002663252,3,4
4334,11.150955764504529,3,4
4335,14.526203487524796,3,4
4336,13.403398058541578,3,4
4337,12.76725802670734,3,4
4338,13.842363345630112,3,4
4339,9.774820397598972,3,4
4340,13.566770531121112,3,4
4341,13.560252816607688,3,4
4342,12.07072592849778,3,4
4343,10.735865218322171,3,4
4344,13.683765668855616,3,4
4345,11.819831292415492,3,4
4346,12.025747102956856,3,4
4347,12.23643059460311,3,4
4348,10.253726556552888,3,4
4349,12.438207248387236,3,4
4350,14.600425396229667,3,4
4351,10.186096323127307,3,4
4352,14.604738876661134,3,4
4353,11.74808071017664,3,4
4354,13.255082703346208,3,4
4355,9.350847090509514,3,4
4356,10.342817155585411,3,4
4357,10.961632974624038,3,4
4358,14.063226312289212,3,4
4359,8.830668176326636,3,4
4360,9.412507306936073,3,4
4361,9.491509447665283,3,4
4362,11.791459456930571,3,4
4363,8.69900911221109,3,4
4364,12.702586501010968,3,4
4365,10.68385397591426,3,4
4366,11.624270564954127,3,4
4367,9.889977126447064,3,4
4368,9.765201725034808,3,4
4369,8.244693745535955,3,4
4370,9.988974532686605,3,4
4371,12.407061398849208,3,4
4372,12.83605329829718,3,4
4373,13.646075113280215,3,4
4374,7.387675377814416,3,4
4375,11.9081094195542,3,4
4376,10.88727145468286,3,4
4377,8.408380899079738,3,4
4378,11.177596386190588,3,4
4379,10.948179716561244,3,4
4380,14.385876619289352,3,4
4381,9.367350832621682,3,4
4382,14.072060508890903,3,4
4383,12.691946897023398,3,4
4384,11.317876668701253,3,4
4385,14.015292550415916,3,4
4386,8.935166195701752,3,4
4387,11.676075877549184,3,4
4388,8.240194874591403,3,4
4389,10.530944425281806,3,4
4390,10.654056679194923,3,4
4391,11.948118824572592,3,4
4392,12.624838951569185,3,4
4393,13.592141362462094,3,4
4394,10.871751027302665,3,4
4395,9.742027839546816,3,4
4396,11.527163890709804,3,4
4397,12.667837912703176,3,4
4398,11.844898415006744,3,4
4399,14.219973040955084,3,4
4400,14.694923855361266,3,4
4401,10.499572876420627,3,4
4402,12.137943633661672,3,4
4403,12.86822750265886,3,4
4404,10.019799775932922,3,4
4405,8.783423295975036,3,4
4406,15.34759207111434,3,4
4407,6.809497965853778,3,4
4408,9.99295709895595,3,4
4409,12.34404341471434,3,4
4410,8.259584649415586,3,4
4411,10.445834630786434,3,4
4412,9.487705526447634,3,4
4413,10.921097920939864,3,4
4414,11.786102326766493,3,4
4415,10.32209943614353,3,4
4416,14.777304447024392,3,4
4417,5.209502316030393,3,4
