variable,replicate,drug
0.544750921575019,190711_paBBT_fg,6.4
0.540626470559331,190711_paBBT_fg,6.4
0.38480089384851895,190711_paBBT_fg,6.4
0.524566384720609,190711_paBBT_fg,6.4
0.733251663315144,190711_paBBT_fg,6.4
0.528561135580906,190711_paBBT_fg,6.4
0.5190548167850829,190711_paBBT_fg,6.4
0.5347434102528941,190711_paBBT_fg,6.4
0.6713765194016621,190711_paBBT_fg,6.4
0.514680253548508,190711_paBBT_fg,6.4
0.7437976227943941,190711_paBBT_fg,6.4
0.755727783000199,190711_paBBT_fg,6.4
0.627307448459352,190711_paBBT_fg,6.4
0.8759519150354609,190711_paBBT_fg,6.4
0.685094250604557,190711_paBBT_fg,6.4
0.629490241074103,190711_paBBT_fg,6.4
0.549175680962423,190711_paBBT_fg,6.4
0.3823011563382321,190711_paBBT_fg,6.4
0.6577170320122591,190711_paBBT_fg,6.4
0.511100494124099,190711_paBBT_fg,6.4
0.8308626259160441,190711_paBBT_fg,6.4
0.23326673869141798,190711_paBBT_fg,6.4
0.7235064118140692,190711_paBBT_fg,6.4
0.715850969684504,190711_paBBT_fg,6.4
0.8938130565747849,190711_paBBT_fg,6.4
0.33851115742406895,190711_paBBT_fg,6.4
0.895065111384937,190711_paBBT_fg,6.4
0.481948376322764,190711_paBBT_fg,6.4
0.7515545478139309,190711_paBBT_fg,6.4
0.6852422907305601,190711_paBBT_fg,6.4
0.38610035221001093,190711_paBBT_fg,6.4
0.18240522426894198,190711_paBBT_fg,6.4
0.898153910858779,190711_paBBT_fg,6.4
0.745292840510153,190711_paBBT_fg,6.4
0.29143151612486606,190711_paBBT_fg,6.4
0.7242767451089008,190711_paBBT_fg,6.4
0.05765660989352,190711_paBBT_fg,6.4
0.328235211051974,190711_paBBT_fg,6.4
0.5471001354810421,190711_paBBT_fg,6.4
0.506422063500794,190711_paBBT_fg,6.4
0.350911009062075,190711_paBBT_fg,6.4
0.39645896427612104,190711_paBBT_fg,6.4
0.7729574408764741,190711_paBBT_fg,6.4
0.306416277481964,190711_paBBT_fg,6.4
0.470556033720055,190711_paBBT_fg,6.4
0.6758450066687739,190711_paBBT_fg,6.4
0.810569623293458,190711_paBBT_fg,6.4
0.28761579615464,190711_paBBT_fg,6.4
0.822065690871353,190711_paBBT_fg,6.4
0.412053227403505,190711_paBBT_fg,6.4
0.7035342612982869,190711_paBBT_fg,6.4
0.6869934483165351,190711_paBBT_fg,6.4
0.461000673033676,190711_paBBT_fg,6.4
0.551260446893806,190711_paBBT_fg,6.4
0.18549517318057002,190711_paBBT_fg,6.4
0.119450572278795,190711_paBBT_fg,40.0
0.41566625954158704,190711_paBBT_fg,40.0
0.37746392782520505,190711_paBBT_fg,40.0
0.817842558902563,190711_paBBT_fg,40.0
0.39408975226233,190711_paBBT_fg,40.0
0.35720601448347705,190711_paBBT_fg,40.0
0.35813917271446294,190711_paBBT_fg,40.0
0.659224567229778,190711_paBBT_fg,40.0
0.355268487288611,190711_paBBT_fg,40.0
0.37830443291550897,190711_paBBT_fg,40.0
0.301077997729424,190711_paBBT_fg,40.0
0.656564407216442,190711_paBBT_fg,40.0
0.530506417477043,190711_paBBT_fg,40.0
0.45134501769647295,190711_paBBT_fg,40.0
0.380363121221113,190711_paBBT_fg,40.0
0.588490730786434,190711_paBBT_fg,40.0
0.38505623440515296,190711_paBBT_fg,40.0
0.579213939480116,190711_paBBT_fg,40.0
0.452885174792723,190711_paBBT_fg,40.0
0.594654502222302,190711_paBBT_fg,40.0
0.137179873963854,190711_paBBT_fg,40.0
0.328334647151144,190711_paBBT_fg,40.0
0.540319786042608,190711_paBBT_fg,40.0
0.498229466756636,190711_paBBT_fg,40.0
0.5940628920154499,190711_paBBT_fg,40.0
0.274910239360015,190711_paBBT_fg,40.0
0.560528105520124,190711_paBBT_fg,40.0
0.5228219463675849,190711_paBBT_fg,40.0
0.375535496902746,190711_paBBT_fg,40.0
0.6570233271419129,190711_paBBT_fg,40.0
0.150811799290249,190711_paBBT_fg,40.0
0.23559121380047898,190711_paBBT_fg,40.0
0.302909359176407,190711_paBBT_fg,40.0
0.5037043728797179,190711_paBBT_fg,40.0
0.536275261113788,190711_paBBT_fg,40.0
0.35396079405596703,190711_paBBT_fg,40.0
0.7233372882410799,190711_paBBT_fg,40.0
0.602332576992957,190711_paBBT_fg,40.0
0.41701361182175206,190711_paBBT_fg,40.0
0.47958050601940105,190711_paBBT_fg,40.0
0.206440639327994,190711_paBBT_fg,40.0
0.35323452390750104,190711_paBBT_fg,40.0
0.491152236725614,190711_paBBT_fg,40.0
0.24970294589943598,190711_paBBT_fg,40.0
0.188755822223065,190711_paBBT_fg,40.0
0.560589236072648,190711_paBBT_fg,40.0
0.457895480637359,190711_paBBT_fg,40.0
0.289074006256091,190711_paBBT_fg,40.0
0.44758260296810903,190711_paBBT_fg,40.0
0.515819304300295,190711_paBBT_fg,40.0
0.456901854239689,190711_paBBT_fg,40.0
0.396400453466475,190711_paBBT_fg,40.0
0.523943888063857,190711_paBBT_fg,40.0
0.08587710901135001,190711_paBBT_fg,40.0
0.363052230770562,190711_paBBT_fg,40.0
0.47248707651068894,190711_paBBT_fg,40.0
0.313887082247522,190711_paBBT_fg,40.0
0.291669873188546,190711_paBBT_fg,40.0
0.53505262243068,190711_paBBT_fg,40.0
0.204205187887583,190711_paBBT_fg,40.0
0.32720821501426195,190711_paBBT_fg,40.0
0.41785127884012796,190711_paBBT_fg,40.0
0.5361690296355349,190711_paBBT_fg,40.0
0.653893408991203,190711_paBBT_fg,40.0
0.4367659110945371,190711_paBBT_fg,40.0
0.601137862848795,190711_paBBT_fg,40.0
0.628150790862811,190711_paBBT_fg,40.0
0.538317565568032,190711_paBBT_fg,40.0
0.22305226733214,190711_paBBT_fg,40.0
0.474439362352805,190711_paBBT_fg,40.0
0.8083852614617841,190711_paBBT_fg,40.0
0.695290138934745,190711_paBBT_fg,40.0
0.657204943530015,190711_paBBT_fg,40.0
0.49117756767145393,190711_paBBT_fg,40.0
0.7835896966495072,190711_paBBT_fg,40.0
0.417795094938678,190711_paBBT_fg,40.0
0.659247467060973,190711_paBBT_fg,40.0
0.49809798865573707,190711_paBBT_fg,40.0
0.42197709086156704,190711_paBBT_fg,40.0
0.483354085421709,190711_paBBT_fg,40.0
0.352996577929027,190711_paBBT_fg,40.0
0.33514014870437203,190711_paBBT_fg,40.0
0.26908202983451396,190711_paBBT_fg,40.0
0.408383485636135,190711_paBBT_fg,40.0
0.516722187068671,190711_paBBT_fg,40.0
0.157486653448956,190711_paBBT_fg,40.0
0.458616451819622,190711_paBBT_fg,40.0
0.6776654628668779,190711_paBBT_fg,40.0
0.5182154051668311,190711_paBBT_fg,40.0
0.49472604778179796,190711_paBBT_fg,40.0
0.462351441550864,190711_paBBT_fg,40.0
0.501690570031003,190711_paBBT_fg,40.0
0.3587032594237629,190711_paBBT_fg,40.0
0.645210664790366,190711_paBBT_fg,40.0
0.500136729801264,190711_paBBT_fg,40.0
0.30305260891090696,190711_paBBT_fg,40.0
0.679304627320776,190711_paBBT_fg,40.0
0.519218690550286,190711_paBBT_fg,40.0
0.35753505046123796,190711_paBBT_fg,40.0
0.43509417593729705,190711_paBBT_fg,40.0
0.50488150314142,190711_paBBT_fg,40.0
0.49021742986606204,190711_paBBT_fg,40.0
0.40235356567011604,190711_paBBT_fg,40.0
0.5872724595212341,190711_paBBT_fg,40.0
0.09032421189850802,190711_paBBT_fg,40.0
0.523163729359834,190711_paBBT_fg,40.0
0.6169114923583311,190711_paBBT_fg,40.0
0.65528515397354,190711_paBBT_fg,40.0
0.40719110446298395,190711_paBBT_fg,40.0
0.44628741742451294,190711_paBBT_fg,40.0
0.548114537960539,190711_paBBT_fg,40.0
0.16460843824726198,190711_paBBT_fg,40.0
0.5385611348888879,190711_paBBT_fg,40.0
0.691074391527681,190711_paBBT_fg,40.0
0.453593819426746,190711_paBBT_fg,40.0
0.44028218164064103,190711_paBBT_fg,40.0
0.235325967454659,190711_paBBT_fg,40.0
0.19750398626509197,190711_paBBT_fg,40.0
0.584129329279799,190711_paBBT_fg,40.0
0.551582725426167,190711_paBBT_fg,40.0
0.310656090852354,190711_paBBT_fg,40.0
0.10769912299621699,190711_paBBT_fg,40.0
0.093567713531458,190711_paBBT_fg,40.0
0.636789146292397,190711_paBBT_fg,40.0
0.575654118468227,190711_paBBT_fg,40.0
0.48417345515349297,190711_paBBT_fg,40.0
0.462242611031265,190711_paBBT_fg,40.0
0.560400676770155,190711_paBBT_fg,40.0
0.30410774123202006,190711_paBBT_fg,40.0
0.657444601937518,190711_paBBT_fg,40.0
0.558434734103647,190711_paBBT_fg,40.0
0.42206606430253796,190711_paBBT_fg,40.0
0.4876650656198189,190711_paBBT_fg,40.0
0.5648820105265611,190711_paBBT_fg,40.0
0.31499939062358695,190711_paBBT_fg,40.0
0.46235479715576894,190711_paBBT_fg,40.0
0.476489525040473,190711_paBBT_fg,40.0
0.29591376865525104,190711_paBBT_fg,40.0
0.570264815977406,190711_paBBT_fg,40.0
0.46752511777415706,190711_paBBT_fg,40.0
0.348658866199343,190711_paBBT_fg,40.0
0.35456769197128707,190711_paBBT_fg,40.0
0.581013604944073,190711_paBBT_fg,40.0
0.19808578035349697,190711_paBBT_fg,40.0
0.5234237300391029,190711_paBBT_fg,40.0
0.205175770989171,190711_paBBT_fg,40.0
0.400628910020348,190711_paBBT_fg,40.0
0.461853979404596,190711_paBBT_fg,40.0
0.028612082677705004,190711_paBBT_fg,40.0
0.298939534513653,190711_paBBT_fg,40.0
0.43724976485764294,190711_paBBT_fg,40.0
0.003545840864999,190711_paBBT_fg,40.0
0.604827039400523,190711_paBBT_fg,40.0
0.089749886594836,190711_paBBT_fg,40.0
0.307266234384146,190711_paBBT_fg,40.0
0.30224640280525894,190711_paBBT_fg,40.0
0.387497257657339,190711_paBBT_fg,40.0
0.379030293527272,190711_paBBT_fg,40.0
0.544749412752649,190711_paBBT_fg,40.0
0.209888353769915,190711_paBBT_fg,40.0
0.49836801938314707,190711_paBBT_fg,40.0
0.29971674168214196,190711_paBBT_fg,40.0
0.682468484801406,190711_paBBT_fg,40.0
0.27407701864377904,190711_paBBT_fg,40.0
0.17809761467231602,190711_paBBT_fg,40.0
0.31264564332267103,190711_paBBT_fg,40.0
0.52049786010359,190711_paBBT_fg,40.0
0.7668357071599379,190711_paBBT_fg,40.0
0.508352175976055,190711_paBBT_fg,40.0
0.45053010148259104,190711_paBBT_fg,40.0
0.408796433331829,190711_paBBT_fg,40.0
0.06517978896875,190711_paBBT_fg,40.0
0.277402301973332,190711_paBBT_fg,40.0
0.42164172914075604,190711_paBBT_fg,40.0
0.362590800974859,190711_paBBT_fg,40.0
0.6398154449275171,190711_paBBT_fg,40.0
0.078856269828883,190711_paBBT_fg,40.0
0.6708815802490501,190711_paBBT_fg,40.0
0.419257372365435,190711_paBBT_fg,40.0
0.511395016803724,190711_paBBT_fg,40.0
0.390610217579462,190711_paBBT_fg,40.0
0.39002246319255607,190711_paBBT_fg,40.0
0.605136841551163,190711_paBBT_fg,40.0
0.578109603834345,190711_paBBT_fg,40.0
0.42960530736742997,190711_paBBT_fg,40.0
0.37792137248763896,190711_paBBT_fg,40.0
0.604027433999848,190711_paBBT_fg,40.0
0.254594209331407,190711_paBBT_fg,40.0
0.421515232697312,190711_paBBT_fg,40.0
0.668416293223718,190711_paBBT_fg,40.0
0.043235947477401004,190711_paBBT_fg,40.0
0.428239784177541,190711_paBBT_fg,40.0
0.13048944956765401,190711_paBBT_fg,40.0
0.430902367233418,190711_paBBT_fg,40.0
0.39311696407124497,190711_paBBT_fg,40.0
0.685330397788043,190711_paBBT_fg,40.0
0.523830270845125,190711_paBBT_fg,40.0
0.615604791200092,190711_paBBT_fg,40.0
0.528227875444261,190711_paBBT_fg,40.0
0.50849680563675,190711_paBBT_fg,40.0
0.581635189679988,190711_paBBT_fg,40.0
0.41125818920914203,190711_paBBT_fg,40.0
0.7366964975947728,190711_paBBT_fg,40.0
0.374788614819331,190711_paBBT_fg,40.0
0.216163695648042,190711_paBBT_fg,40.0
0.569536965272681,190711_paBBT_fg,40.0
0.471467510937618,190711_paBBT_fg,40.0
0.6690904781053421,190711_paBBT_fg,40.0
0.213982775625456,190711_paBBT_fg,40.0
0.675957639321965,190711_paBBT_fg,40.0
0.5646544759233321,190711_paBBT_fg,40.0
0.513200595677492,190711_paBBT_fg,40.0
0.15708368897400699,190711_paBBT_fg,40.0
0.461703603789261,190711_paBBT_fg,40.0
0.6118664149459321,190711_paBBT_fg,40.0
0.326035308621451,190711_paBBT_fg,40.0
0.366699987793514,190711_paBBT_fg,40.0
0.54362522017498,190711_paBBT_fg,40.0
0.12693126635245,190711_paBBT_fg,40.0
0.6240281628228289,190711_paBBT_fg,40.0
0.30851542961639394,190711_paBBT_fg,40.0
0.257109083956216,190711_paBBT_fg,40.0
0.44631331720338396,190711_paBBT_fg,40.0
0.44021581415791994,190711_paBBT_fg,40.0
0.430046022991943,190711_paBBT_fg,40.0
0.382292015726006,190711_paBBT_fg,40.0
0.450478636806232,190711_paBBT_fg,40.0
0.47812804544465204,190711_paBBT_fg,40.0
0.14035625274649,190711_paBBT_fg,40.0
0.071301868124043,190711_paBBT_fg,40.0
0.659940590102112,190711_paBBT_fg,40.0
0.5554395240794711,190711_paBBT_fg,40.0
0.597846096891375,190711_paBBT_fg,40.0
0.36847748662690605,190711_paBBT_fg,40.0
0.424223325827341,190711_paBBT_fg,40.0
0.25673202696962605,190711_paBBT_fg,40.0
0.466605849440936,190711_paBBT_fg,40.0
0.550554063723222,190711_paBBT_fg,40.0
0.396933734730004,190711_paBBT_fg,40.0
0.20906495748208606,190711_paBBT_fg,40.0
0.498931975834366,190711_paBBT_fg,40.0
0.561698686920155,190711_paBBT_fg,40.0
0.378097927302447,190711_paBBT_fg,40.0
0.178510649159588,190711_paBBT_fg,40.0
0.5482776708759021,190711_paBBT_fg,40.0
0.634860693773264,190711_paBBT_fg,40.0
0.39843292458964,190711_paBBT_fg,40.0
0.431324114692941,190711_paBBT_fg,40.0
0.37373601730081396,190711_paBBT_fg,40.0
0.51137863846341,190711_paBBT_fg,40.0
0.5676231543962139,190711_paBBT_fg,40.0
0.506013999132335,190711_paBBT_fg,40.0
0.577318083886231,190711_paBBT_fg,40.0
0.440310807047544,190711_paBBT_fg,40.0
0.590636530469673,190711_paBBT_fg,40.0
0.808028351052538,190711_paBBT_fg,40.0
0.43856963407537103,190711_paBBT_fg,40.0
0.304864369032386,190711_paBBT_fg,40.0
0.532036991033616,190711_paBBT_fg,40.0
0.41078357648853997,190711_paBBT_fg,40.0
0.43690792041183596,190711_paBBT_fg,40.0
0.590411468631412,190711_paBBT_fg,40.0
0.5740367403201271,190711_paBBT_fg,40.0
0.501727026055204,190711_paBBT_fg,40.0
0.471615054112178,190711_paBBT_fg,40.0
0.543288344167158,190711_paBBT_fg,40.0
0.49306527895149,190711_paBBT_fg,40.0
0.143654451074401,190711_paBBT_fg,40.0
0.290720728293147,190711_paBBT_fg,40.0
0.6865980931027679,190711_paBBT_fg,40.0
0.41468928666863597,190711_paBBT_fg,40.0
0.26857097728701895,190711_paBBT_fg,40.0
0.353816279304315,190711_paBBT_fg,40.0
0.588525253451522,190711_paBBT_fg,40.0
0.439590175708673,190711_paBBT_fg,40.0
0.6157914421723429,190711_paBBT_fg,40.0
0.23005768920023,190711_paBBT_fg,40.0
0.604887596504666,190711_paBBT_fg,40.0
0.326244041431263,190711_paBBT_fg,40.0
0.09801654691007801,190711_paBBT_fg,40.0
0.571075586465712,190711_paBBT_fg,40.0
0.501539666904122,190711_paBBT_fg,40.0
0.39247226577054906,190711_paBBT_fg,40.0
0.6587517662594641,190711_paBBT_fg,40.0
0.556464934221687,190711_paBBT_fg,40.0
0.485642758333264,190711_paBBT_fg,40.0
0.424511586438475,190711_paBBT_fg,40.0
0.527729188726075,190711_paBBT_fg,40.0
0.534046731291437,190711_paBBT_fg,40.0
0.27546116036711893,190711_paBBT_fg,40.0
0.46537421329200396,190711_paBBT_fg,40.0
0.476270359924286,190711_paBBT_fg,40.0
0.271138594797528,190711_paBBT_fg,40.0
0.5599035168238249,190711_paBBT_fg,40.0
0.668619484190778,190711_paBBT_fg,40.0
0.537744075837998,190711_paBBT_fg,40.0
0.5148946185925339,190711_paBBT_fg,40.0
0.336789452411247,190711_paBBT_fg,40.0
0.409328661605533,190711_paBBT_fg,40.0
0.275307476398581,190711_paBBT_fg,40.0
0.28041969449761106,190711_paBBT_fg,40.0
0.3334469373636,190711_paBBT_fg,40.0
0.711580035835147,190711_paBBT_fg,40.0
0.20108597404630502,190711_paBBT_fg,40.0
0.246745361206574,190711_paBBT_fg,40.0
0.213827781925491,190711_paBBT_fg,40.0
0.21901274504769697,190711_paBBT_fg,40.0
0.391923492771968,190711_paBBT_fg,40.0
0.601281144174545,190711_paBBT_fg,40.0
0.389887465762859,190711_paBBT_fg,40.0
0.5559651152641479,190711_paBBT_fg,40.0
0.5610321238453461,190711_paBBT_fg,40.0
0.28694648955621505,190711_paBBT_fg,40.0
0.512885855598149,190711_paBBT_fg,40.0
0.450530532777255,190711_paBBT_fg,40.0
0.6810284058407429,190711_paBBT_fg,40.0
0.169359589240947,190711_paBBT_fg,40.0
0.19368889553615498,190711_paBBT_fg,40.0
0.64550651737506,190711_paBBT_fg,40.0
0.655056923221801,190711_paBBT_fg,40.0
0.38964515448711,190711_paBBT_fg,40.0
0.700159646995957,190711_paBBT_fg,40.0
0.716391223678139,190711_paBBT_fg,40.0
0.730008363065464,190711_paBBT_fg,40.0
0.420049856440894,190711_paBBT_fg,40.0
